DATE_FROM,DATE_TO,PRODUCT_TYPE,TENDER_NUMBER,PRODUCTNAME,NETHERLANDS_SETTLEMENTCAPACITY_PRICE_[EUR/MW]
2024-09-26,2024-09-26,FCR,2,NEGPOS_08_12,-
2024-09-26,2024-09-26,FCR,2,NEGPOS_12_16,-
2024-09-27,2024-09-27,FCR,1,NEGPOS_00_04,69
2024-09-27,2024-09-27,FCR,1,NEGPOS_04_08,70
2024-09-27,2024-09-27,FCR,1,NEGPOS_16_20,92.75
2024-09-27,2024-09-27,FCR,1,NEGPOS_20_24,61.87
2024-09-27,2024-09-27,FCR,1,NEGPOS_12_16,167.44
2024-09-27,2024-09-27,FCR,1,NEGPOS_08_12,108.83
2024-09-28,2024-09-28,FCR,1,NEGPOS_00_04,72.28
2024-09-28,2024-09-28,FCR,1,NEGPOS_04_08,75.12
2024-09-28,2024-09-28,FCR,1,NEGPOS_20_24,55
2024-09-28,2024-09-28,FCR,1,NEGPOS_16_20,111.68
2024-09-28,2024-09-28,FCR,1,NEGPOS_12_16,256
2024-09-28,2024-09-28,FCR,1,NEGPOS_08_12,133.19
2024-09-29,2024-09-29,FCR,1,NEGPOS_16_20,92
2024-09-29,2024-09-29,FCR,1,NEGPOS_00_04,42.33
2024-09-29,2024-09-29,FCR,1,NEGPOS_12_16,233.04
2024-09-29,2024-09-29,FCR,1,NEGPOS_04_08,56
2024-09-29,2024-09-29,FCR,1,NEGPOS_20_24,53.64
2024-09-29,2024-09-29,FCR,1,NEGPOS_08_12,123.68
2024-09-30,2024-09-30,FCR,1,NEGPOS_12_16,139
2024-09-30,2024-09-30,FCR,1,NEGPOS_04_08,55.04
2024-09-30,2024-09-30,FCR,1,NEGPOS_00_04,51.95
2024-09-30,2024-09-30,FCR,1,NEGPOS_20_24,52.8
2024-09-30,2024-09-30,FCR,1,NEGPOS_08_12,96
2024-09-30,2024-09-30,FCR,1,NEGPOS_16_20,55.6
2024-10-01,2024-10-01,FCR,2,NEGPOS_16_20,-
2024-10-01,2024-10-01,FCR,2,NEGPOS_08_12,-
2024-10-01,2024-10-01,FCR,2,NEGPOS_12_16,-
2024-10-01,2024-10-01,FCR,2,NEGPOS_00_04,-
2024-10-01,2024-10-01,FCR,2,NEGPOS_04_08,-
2024-10-01,2024-10-01,FCR,2,NEGPOS_20_24,-
2024-10-02,2024-10-02,FCR,2,NEGPOS_12_16,-
2024-10-02,2024-10-02,FCR,2,NEGPOS_16_20,-
2024-10-02,2024-10-02,FCR,2,NEGPOS_04_08,-
2024-10-02,2024-10-02,FCR,2,NEGPOS_08_12,-
2024-10-02,2024-10-02,FCR,2,NEGPOS_20_24,-
2024-10-02,2024-10-02,FCR,2,NEGPOS_00_04,-
2024-10-03,2024-10-03,FCR,1,NEGPOS_12_16,90.4
2024-10-03,2024-10-03,FCR,1,NEGPOS_04_08,39.5
2024-10-03,2024-10-03,FCR,1,NEGPOS_08_12,61.81
2024-10-03,2024-10-03,FCR,1,NEGPOS_00_04,40.67
2024-10-03,2024-10-03,FCR,1,NEGPOS_16_20,59.6
2024-10-03,2024-10-03,FCR,1,NEGPOS_20_24,36
2024-10-04,2024-10-04,FCR,1,NEGPOS_16_20,72.4
2024-10-04,2024-10-04,FCR,1,NEGPOS_04_08,56.76
2024-10-04,2024-10-04,FCR,1,NEGPOS_00_04,45.84
2024-10-04,2024-10-04,FCR,1,NEGPOS_12_16,110
2024-10-04,2024-10-04,FCR,1,NEGPOS_20_24,40
2024-10-04,2024-10-04,FCR,1,NEGPOS_08_12,54.95
2024-10-05,2024-10-05,FCR,1,NEGPOS_20_24,43.5
2024-10-05,2024-10-05,FCR,1,NEGPOS_16_20,88
2024-10-05,2024-10-05,FCR,1,NEGPOS_04_08,52.93
2024-10-05,2024-10-05,FCR,1,NEGPOS_08_12,80.18
2024-10-05,2024-10-05,FCR,1,NEGPOS_00_04,40
2024-10-05,2024-10-05,FCR,1,NEGPOS_12_16,103.48
2024-10-06,2024-10-06,FCR,1,NEGPOS_04_08,48.88
2024-10-06,2024-10-06,FCR,1,NEGPOS_00_04,41.12
2024-10-06,2024-10-06,FCR,1,NEGPOS_20_24,53.43
2024-10-06,2024-10-06,FCR,1,NEGPOS_16_20,88
2024-10-06,2024-10-06,FCR,1,NEGPOS_12_16,123.17
2024-10-06,2024-10-06,FCR,1,NEGPOS_08_12,89.8
2024-10-07,2024-10-07,FCR,1,NEGPOS_12_16,88
2024-10-07,2024-10-07,FCR,1,NEGPOS_16_20,56
2024-10-07,2024-10-07,FCR,1,NEGPOS_08_12,72.3
2024-10-07,2024-10-07,FCR,1,NEGPOS_04_08,40
2024-10-07,2024-10-07,FCR,1,NEGPOS_20_24,35
2024-10-07,2024-10-07,FCR,1,NEGPOS_00_04,38.15
2024-10-08,2024-10-08,FCR,1,NEGPOS_12_16,120
2024-10-08,2024-10-08,FCR,1,NEGPOS_20_24,40
2024-10-08,2024-10-08,FCR,1,NEGPOS_16_20,59
2024-10-08,2024-10-08,FCR,1,NEGPOS_04_08,45
2024-10-08,2024-10-08,FCR,1,NEGPOS_00_04,33.4
2024-10-08,2024-10-08,FCR,1,NEGPOS_08_12,48
2024-10-09,2024-10-09,FCR,1,NEGPOS_08_12,72.54
2024-10-09,2024-10-09,FCR,1,NEGPOS_04_08,40
2024-10-09,2024-10-09,FCR,1,NEGPOS_00_04,28.4
2024-10-09,2024-10-09,FCR,1,NEGPOS_12_16,103.06
2024-10-09,2024-10-09,FCR,1,NEGPOS_16_20,117.57
2024-10-09,2024-10-09,FCR,1,NEGPOS_20_24,44.5
2024-10-10,2024-10-10,FCR,1,NEGPOS_20_24,40
2024-10-10,2024-10-10,FCR,1,NEGPOS_00_04,40
2024-10-10,2024-10-10,FCR,1,NEGPOS_16_20,81.47
2024-10-10,2024-10-10,FCR,1,NEGPOS_12_16,88.5
2024-10-10,2024-10-10,FCR,1,NEGPOS_04_08,44.2
2024-10-10,2024-10-10,FCR,1,NEGPOS_08_12,50.6
2024-10-11,2024-10-11,FCR,1,NEGPOS_04_08,40
2024-10-11,2024-10-11,FCR,1,NEGPOS_20_24,38.3
2024-10-11,2024-10-11,FCR,1,NEGPOS_16_20,81.15
2024-10-11,2024-10-11,FCR,1,NEGPOS_08_12,62.4
2024-10-11,2024-10-11,FCR,1,NEGPOS_00_04,40
2024-10-11,2024-10-11,FCR,1,NEGPOS_12_16,102.3
2024-10-12,2024-10-12,FCR,1,NEGPOS_04_08,40
2024-10-12,2024-10-12,FCR,1,NEGPOS_00_04,32
2024-10-12,2024-10-12,FCR,1,NEGPOS_16_20,102.2
2024-10-12,2024-10-12,FCR,1,NEGPOS_20_24,41.34
2024-10-12,2024-10-12,FCR,1,NEGPOS_12_16,109.5
2024-10-12,2024-10-12,FCR,1,NEGPOS_08_12,78.3
2024-10-13,2024-10-13,FCR,1,NEGPOS_04_08,44.46
2024-10-13,2024-10-13,FCR,1,NEGPOS_00_04,34.69
2024-10-13,2024-10-13,FCR,1,NEGPOS_08_12,94.35
2024-10-13,2024-10-13,FCR,1,NEGPOS_16_20,98.57
2024-10-13,2024-10-13,FCR,1,NEGPOS_12_16,137.98
2024-10-13,2024-10-13,FCR,1,NEGPOS_20_24,40
2024-10-14,2024-10-14,FCR,1,NEGPOS_00_04,48
2024-10-14,2024-10-14,FCR,1,NEGPOS_16_20,93.56
2024-10-14,2024-10-14,FCR,1,NEGPOS_20_24,41.63
2024-10-14,2024-10-14,FCR,1,NEGPOS_08_12,56
2024-10-14,2024-10-14,FCR,1,NEGPOS_04_08,56.2
2024-10-14,2024-10-14,FCR,1,NEGPOS_12_16,85.16
2024-10-15,2024-10-15,FCR,1,NEGPOS_08_12,56
2024-10-15,2024-10-15,FCR,1,NEGPOS_04_08,69.81
2024-10-15,2024-10-15,FCR,1,NEGPOS_16_20,96.35
2024-10-15,2024-10-15,FCR,1,NEGPOS_12_16,78.92
2024-10-15,2024-10-15,FCR,1,NEGPOS_20_24,48
2024-10-15,2024-10-15,FCR,1,NEGPOS_00_04,26.8
2024-10-16,2024-10-16,FCR,1,NEGPOS_20_24,58.2
2024-10-16,2024-10-16,FCR,1,NEGPOS_08_12,109.86
2024-10-16,2024-10-16,FCR,1,NEGPOS_00_04,73.6
2024-10-16,2024-10-16,FCR,1,NEGPOS_04_08,82.04
2024-10-16,2024-10-16,FCR,1,NEGPOS_16_20,111
2024-10-16,2024-10-16,FCR,1,NEGPOS_12_16,169.06
2024-10-17,2024-10-17,FCR,1,NEGPOS_04_08,63.56
2024-10-17,2024-10-17,FCR,1,NEGPOS_08_12,80
2024-10-17,2024-10-17,FCR,1,NEGPOS_12_16,86
2024-10-17,2024-10-17,FCR,1,NEGPOS_00_04,45.7
2024-10-17,2024-10-17,FCR,1,NEGPOS_16_20,56.66
2024-10-17,2024-10-17,FCR,1,NEGPOS_20_24,38.8
2024-10-18,2024-10-18,FCR,1,NEGPOS_04_08,50.5
2024-10-18,2024-10-18,FCR,1,NEGPOS_16_20,51.82
2024-10-18,2024-10-18,FCR,1,NEGPOS_20_24,30
2024-10-18,2024-10-18,FCR,1,NEGPOS_08_12,64
2024-10-18,2024-10-18,FCR,1,NEGPOS_00_04,29.99
2024-10-18,2024-10-18,FCR,1,NEGPOS_12_16,49.8
2024-10-19,2024-10-19,FCR,1,NEGPOS_20_24,30
2024-10-19,2024-10-19,FCR,1,NEGPOS_16_20,80
2024-10-19,2024-10-19,FCR,1,NEGPOS_00_04,25
2024-10-19,2024-10-19,FCR,1,NEGPOS_08_12,52
2024-10-19,2024-10-19,FCR,1,NEGPOS_12_16,75.63
2024-10-19,2024-10-19,FCR,1,NEGPOS_04_08,32
2024-10-20,2024-10-20,FCR,1,NEGPOS_08_12,69.3
2024-10-20,2024-10-20,FCR,1,NEGPOS_00_04,33.3
2024-10-20,2024-10-20,FCR,1,NEGPOS_20_24,38.54
2024-10-20,2024-10-20,FCR,1,NEGPOS_12_16,130.8
2024-10-20,2024-10-20,FCR,1,NEGPOS_16_20,55.6
2024-10-20,2024-10-20,FCR,1,NEGPOS_04_08,36.3
2024-10-21,2024-10-21,FCR,1,NEGPOS_08_12,68.03
2024-10-21,2024-10-21,FCR,1,NEGPOS_12_16,55.6
2024-10-21,2024-10-21,FCR,1,NEGPOS_20_24,38.5
2024-10-21,2024-10-21,FCR,1,NEGPOS_16_20,74.6
2024-10-21,2024-10-21,FCR,1,NEGPOS_04_08,52
2024-10-21,2024-10-21,FCR,1,NEGPOS_00_04,49.5
2024-10-22,2024-10-22,FCR,1,NEGPOS_04_08,50.2
2024-10-22,2024-10-22,FCR,1,NEGPOS_20_24,37.5
2024-10-22,2024-10-22,FCR,1,NEGPOS_12_16,54
2024-10-22,2024-10-22,FCR,1,NEGPOS_16_20,74
2024-10-22,2024-10-22,FCR,1,NEGPOS_08_12,49.21
2024-10-22,2024-10-22,FCR,1,NEGPOS_00_04,38
2024-10-23,2024-10-23,FCR,1,NEGPOS_12_16,48.92
2024-10-23,2024-10-23,FCR,1,NEGPOS_20_24,31.68
2024-10-23,2024-10-23,FCR,1,NEGPOS_16_20,88
2024-10-23,2024-10-23,FCR,1,NEGPOS_08_12,46
2024-10-23,2024-10-23,FCR,1,NEGPOS_04_08,48
2024-10-23,2024-10-23,FCR,1,NEGPOS_00_04,26.2
2024-10-24,2024-10-24,FCR,1,NEGPOS_04_08,46
2024-10-24,2024-10-24,FCR,1,NEGPOS_00_04,21.5
2024-10-24,2024-10-24,FCR,1,NEGPOS_16_20,56.4
2024-10-24,2024-10-24,FCR,1,NEGPOS_20_24,39.15
2024-10-24,2024-10-24,FCR,1,NEGPOS_12_16,40
2024-10-24,2024-10-24,FCR,1,NEGPOS_08_12,46
2024-10-25,2024-10-25,FCR,1,NEGPOS_08_12,60.9
2024-10-25,2024-10-25,FCR,1,NEGPOS_04_08,60
2024-10-25,2024-10-25,FCR,1,NEGPOS_20_24,33.6
2024-10-25,2024-10-25,FCR,1,NEGPOS_00_04,23.32
2024-10-25,2024-10-25,FCR,1,NEGPOS_12_16,55.2
2024-10-25,2024-10-25,FCR,1,NEGPOS_16_20,87.3
2024-10-26,2024-10-26,FCR,1,NEGPOS_16_20,56.8
2024-10-26,2024-10-26,FCR,1,NEGPOS_04_08,45.4
2024-10-26,2024-10-26,FCR,1,NEGPOS_00_04,20
2024-10-26,2024-10-26,FCR,1,NEGPOS_20_24,28.9
2024-10-26,2024-10-26,FCR,1,NEGPOS_08_12,45
2024-10-26,2024-10-26,FCR,1,NEGPOS_12_16,40.8
2024-10-27,2024-10-27,FCR,1,NEGPOS_20_24,26
2024-10-27,2024-10-27,FCR,1,NEGPOS_04_08,32.2
2024-10-27,2024-10-27,FCR,1,NEGPOS_08_12,60
2024-10-27,2024-10-27,FCR,1,NEGPOS_16_20,64.72
2024-10-27,2024-10-27,FCR,1,NEGPOS_00_04,19.3
2024-10-27,2024-10-27,FCR,1,NEGPOS_12_16,60.1
2024-10-28,2024-10-28,FCR,1,NEGPOS_08_12,48.64
2024-10-28,2024-10-28,FCR,1,NEGPOS_16_20,76.5
2024-10-28,2024-10-28,FCR,1,NEGPOS_20_24,30
2024-10-28,2024-10-28,FCR,1,NEGPOS_12_16,41.4
2024-10-28,2024-10-28,FCR,1,NEGPOS_04_08,40.8
2024-10-28,2024-10-28,FCR,1,NEGPOS_00_04,31.31
2024-10-29,2024-10-29,FCR,1,NEGPOS_04_08,35.5
2024-10-29,2024-10-29,FCR,1,NEGPOS_20_24,29.5
2024-10-29,2024-10-29,FCR,1,NEGPOS_16_20,91.92
2024-10-29,2024-10-29,FCR,1,NEGPOS_08_12,42.5
2024-10-29,2024-10-29,FCR,1,NEGPOS_12_16,34
2024-10-29,2024-10-29,FCR,1,NEGPOS_00_04,20
2024-10-30,2024-10-30,FCR,1,NEGPOS_08_12,32.8
2024-10-30,2024-10-30,FCR,1,NEGPOS_04_08,30.6
2024-10-30,2024-10-30,FCR,1,NEGPOS_20_24,25
2024-10-30,2024-10-30,FCR,1,NEGPOS_00_04,20
2024-10-30,2024-10-30,FCR,1,NEGPOS_12_16,29
2024-10-30,2024-10-30,FCR,1,NEGPOS_16_20,56
2024-10-31,2024-10-31,FCR,1,NEGPOS_04_08,40
2024-10-31,2024-10-31,FCR,1,NEGPOS_00_04,20
2024-10-31,2024-10-31,FCR,1,NEGPOS_16_20,40
2024-10-31,2024-10-31,FCR,1,NEGPOS_20_24,25
2024-10-31,2024-10-31,FCR,1,NEGPOS_08_12,40
2024-10-31,2024-10-31,FCR,1,NEGPOS_12_16,29
2024-11-01,2024-11-01,FCR,1,NEGPOS_04_08,35.56
2024-11-01,2024-11-01,FCR,1,NEGPOS_20_24,40
2024-11-01,2024-11-01,FCR,1,NEGPOS_12_16,40
2024-11-01,2024-11-01,FCR,1,NEGPOS_08_12,40
2024-11-01,2024-11-01,FCR,1,NEGPOS_16_20,45.6
2024-11-01,2024-11-01,FCR,1,NEGPOS_00_04,23.98
2024-11-02,2024-11-02,FCR,1,NEGPOS_08_12,30
2024-11-02,2024-11-02,FCR,1,NEGPOS_20_24,30.3
2024-11-02,2024-11-02,FCR,1,NEGPOS_12_16,34
2024-11-02,2024-11-02,FCR,1,NEGPOS_16_20,42
2024-11-02,2024-11-02,FCR,1,NEGPOS_04_08,40
2024-11-02,2024-11-02,FCR,1,NEGPOS_00_04,40
2024-11-03,2024-11-03,FCR,1,NEGPOS_00_04,40
2024-11-03,2024-11-03,FCR,1,NEGPOS_20_24,19.1
2024-11-03,2024-11-03,FCR,1,NEGPOS_12_16,54.4
2024-11-03,2024-11-03,FCR,1,NEGPOS_16_20,41.4
2024-11-03,2024-11-03,FCR,1,NEGPOS_08_12,44.7
2024-11-03,2024-11-03,FCR,1,NEGPOS_04_08,40
2024-11-04,2024-11-04,FCR,1,NEGPOS_16_20,75
2024-11-04,2024-11-04,FCR,1,NEGPOS_08_12,33.1
2024-11-04,2024-11-04,FCR,1,NEGPOS_12_16,45.6
2024-11-04,2024-11-04,FCR,1,NEGPOS_20_24,40
2024-11-04,2024-11-04,FCR,1,NEGPOS_04_08,40
2024-11-04,2024-11-04,FCR,1,NEGPOS_00_04,40
2024-11-05,2024-11-05,FCR,1,NEGPOS_08_12,51.38
2024-11-05,2024-11-05,FCR,1,NEGPOS_20_24,40
2024-11-05,2024-11-05,FCR,1,NEGPOS_00_04,24
2024-11-05,2024-11-05,FCR,1,NEGPOS_16_20,138.1
2024-11-05,2024-11-05,FCR,1,NEGPOS_04_08,39.88
2024-11-05,2024-11-05,FCR,1,NEGPOS_12_16,56
2024-11-06,2024-11-06,FCR,1,NEGPOS_16_20,140
2024-11-06,2024-11-06,FCR,1,NEGPOS_20_24,40
2024-11-06,2024-11-06,FCR,1,NEGPOS_12_16,59.37
2024-11-06,2024-11-06,FCR,1,NEGPOS_04_08,41.85
2024-11-06,2024-11-06,FCR,1,NEGPOS_08_12,60
2024-11-06,2024-11-06,FCR,1,NEGPOS_00_04,18.88
2024-11-07,2024-11-07,FCR,1,NEGPOS_16_20,167.16
2024-11-07,2024-11-07,FCR,1,NEGPOS_20_24,40
2024-11-07,2024-11-07,FCR,1,NEGPOS_12_16,60
2024-11-07,2024-11-07,FCR,1,NEGPOS_08_12,77.76
2024-11-07,2024-11-07,FCR,1,NEGPOS_04_08,53.52
2024-11-07,2024-11-07,FCR,1,NEGPOS_00_04,40
2024-11-08,2024-11-08,FCR,1,NEGPOS_08_12,51.6
2024-11-08,2024-11-08,FCR,1,NEGPOS_12_16,54.72
2024-11-08,2024-11-08,FCR,1,NEGPOS_20_24,40.5
2024-11-08,2024-11-08,FCR,1,NEGPOS_16_20,91.4
2024-11-08,2024-11-08,FCR,1,NEGPOS_00_04,40
2024-11-08,2024-11-08,FCR,1,NEGPOS_04_08,58.7
2024-11-09,2024-11-09,FCR,1,NEGPOS_04_08,48.4
2024-11-09,2024-11-09,FCR,1,NEGPOS_08_12,47.5
2024-11-09,2024-11-09,FCR,1,NEGPOS_00_04,20
2024-11-09,2024-11-09,FCR,1,NEGPOS_20_24,40
2024-11-09,2024-11-09,FCR,1,NEGPOS_16_20,66.8
2024-11-09,2024-11-09,FCR,1,NEGPOS_12_16,47.64
2024-11-10,2024-11-10,FCR,1,NEGPOS_00_04,40
2024-11-10,2024-11-10,FCR,1,NEGPOS_08_12,55.6
2024-11-10,2024-11-10,FCR,1,NEGPOS_16_20,40
2024-11-10,2024-11-10,FCR,1,NEGPOS_12_16,54
2024-11-10,2024-11-10,FCR,1,NEGPOS_04_08,55.2
2024-11-10,2024-11-10,FCR,1,NEGPOS_20_24,40
2024-11-11,2024-11-11,FCR,1,NEGPOS_20_24,49.12
2024-11-11,2024-11-11,FCR,1,NEGPOS_04_08,70.08
2024-11-11,2024-11-11,FCR,1,NEGPOS_16_20,57.7
2024-11-11,2024-11-11,FCR,1,NEGPOS_00_04,60
2024-11-11,2024-11-11,FCR,1,NEGPOS_12_16,53.16
2024-11-11,2024-11-11,FCR,1,NEGPOS_08_12,44.99
2024-11-12,2024-11-12,FCR,1,NEGPOS_16_20,80
2024-11-12,2024-11-12,FCR,1,NEGPOS_08_12,50.08
2024-11-12,2024-11-12,FCR,1,NEGPOS_04_08,72.47
2024-11-12,2024-11-12,FCR,1,NEGPOS_00_04,40
2024-11-12,2024-11-12,FCR,1,NEGPOS_12_16,80
2024-11-12,2024-11-12,FCR,1,NEGPOS_20_24,60
2024-11-13,2024-11-13,FCR,1,NEGPOS_16_20,170.9
2024-11-13,2024-11-13,FCR,1,NEGPOS_20_24,50
2024-11-13,2024-11-13,FCR,1,NEGPOS_12_16,50.7
2024-11-13,2024-11-13,FCR,1,NEGPOS_00_04,40
2024-11-13,2024-11-13,FCR,1,NEGPOS_04_08,58.88
2024-11-13,2024-11-13,FCR,1,NEGPOS_08_12,56.32
2024-11-14,2024-11-14,FCR,1,NEGPOS_20_24,40
2024-11-14,2024-11-14,FCR,1,NEGPOS_04_08,45.24
2024-11-14,2024-11-14,FCR,1,NEGPOS_00_04,30.03
2024-11-14,2024-11-14,FCR,1,NEGPOS_16_20,170
2024-11-14,2024-11-14,FCR,1,NEGPOS_12_16,34.25
2024-11-14,2024-11-14,FCR,1,NEGPOS_08_12,69.23
2024-11-15,2024-11-15,FCR,1,NEGPOS_04_08,38
2024-11-15,2024-11-15,FCR,1,NEGPOS_20_24,28.92
2024-11-15,2024-11-15,FCR,1,NEGPOS_16_20,107.07
2024-11-15,2024-11-15,FCR,1,NEGPOS_00_04,24.21
2024-11-15,2024-11-15,FCR,1,NEGPOS_08_12,54.7
2024-11-15,2024-11-15,FCR,1,NEGPOS_12_16,29.02
2024-11-16,2024-11-16,FCR,1,NEGPOS_12_16,35.04
2024-11-16,2024-11-16,FCR,1,NEGPOS_04_08,30
2024-11-16,2024-11-16,FCR,1,NEGPOS_00_04,22.12
2024-11-16,2024-11-16,FCR,1,NEGPOS_20_24,27
2024-11-16,2024-11-16,FCR,1,NEGPOS_08_12,34.44
2024-11-16,2024-11-16,FCR,1,NEGPOS_16_20,38.7
2024-11-17,2024-11-17,FCR,1,NEGPOS_20_24,40
2024-11-17,2024-11-17,FCR,1,NEGPOS_12_16,39.44
2024-11-17,2024-11-17,FCR,1,NEGPOS_04_08,21
2024-11-17,2024-11-17,FCR,1,NEGPOS_00_04,22.04
2024-11-17,2024-11-17,FCR,1,NEGPOS_16_20,39
2024-11-17,2024-11-17,FCR,1,NEGPOS_08_12,71.7
2024-11-18,2024-11-18,FCR,1,NEGPOS_08_12,35.74
2024-11-18,2024-11-18,FCR,1,NEGPOS_16_20,59.99
2024-11-18,2024-11-18,FCR,1,NEGPOS_04_08,72.8
2024-11-18,2024-11-18,FCR,1,NEGPOS_12_16,37.18
2024-11-18,2024-11-18,FCR,1,NEGPOS_20_24,40
2024-11-18,2024-11-18,FCR,1,NEGPOS_00_04,44.5
2024-11-19,2024-11-19,FCR,1,NEGPOS_12_16,50.35
2024-11-19,2024-11-19,FCR,1,NEGPOS_00_04,40
2024-11-19,2024-11-19,FCR,1,NEGPOS_04_08,36.12
2024-11-19,2024-11-19,FCR,1,NEGPOS_20_24,39.36
2024-11-19,2024-11-19,FCR,1,NEGPOS_16_20,61
2024-11-19,2024-11-19,FCR,1,NEGPOS_08_12,55.2
2024-11-20,2024-11-20,FCR,1,NEGPOS_04_08,68.64
2024-11-20,2024-11-20,FCR,1,NEGPOS_16_20,78
2024-11-20,2024-11-20,FCR,1,NEGPOS_20_24,35.49
2024-11-20,2024-11-20,FCR,1,NEGPOS_00_04,40
2024-11-20,2024-11-20,FCR,1,NEGPOS_08_12,40.77
2024-11-20,2024-11-20,FCR,1,NEGPOS_12_16,43.55
2024-11-21,2024-11-21,FCR,1,NEGPOS_12_16,38
2024-11-21,2024-11-21,FCR,1,NEGPOS_00_04,51.48
2024-11-21,2024-11-21,FCR,1,NEGPOS_04_08,65
2024-11-21,2024-11-21,FCR,1,NEGPOS_20_24,24
2024-11-21,2024-11-21,FCR,1,NEGPOS_16_20,60
2024-11-21,2024-11-21,FCR,1,NEGPOS_08_12,37.38
2024-11-22,2024-11-22,FCR,1,NEGPOS_08_12,38
2024-11-22,2024-11-22,FCR,1,NEGPOS_00_04,44.24
2024-11-22,2024-11-22,FCR,1,NEGPOS_04_08,58.16
2024-11-22,2024-11-22,FCR,1,NEGPOS_12_16,40
2024-11-22,2024-11-22,FCR,1,NEGPOS_16_20,50
2024-11-22,2024-11-22,FCR,1,NEGPOS_20_24,21.3
2024-11-23,2024-11-23,FCR,1,NEGPOS_16_20,42.46
2024-11-23,2024-11-23,FCR,1,NEGPOS_12_16,46.52
2024-11-23,2024-11-23,FCR,1,NEGPOS_20_24,37.2
2024-11-23,2024-11-23,FCR,1,NEGPOS_08_12,45.24
2024-11-23,2024-11-23,FCR,1,NEGPOS_00_04,37.72
2024-11-23,2024-11-23,FCR,1,NEGPOS_04_08,54
2024-11-24,2024-11-24,FCR,1,NEGPOS_00_04,43.25
2024-11-24,2024-11-24,FCR,1,NEGPOS_16_20,42.98
2024-11-24,2024-11-24,FCR,1,NEGPOS_04_08,32.41
2024-11-24,2024-11-24,FCR,1,NEGPOS_08_12,38.38
2024-11-24,2024-11-24,FCR,1,NEGPOS_12_16,34.75
2024-11-24,2024-11-24,FCR,1,NEGPOS_20_24,34.64
2024-11-25,2024-11-25,FCR,1,NEGPOS_00_04,55.48
2024-11-25,2024-11-25,FCR,1,NEGPOS_04_08,72.6
2024-11-25,2024-11-25,FCR,1,NEGPOS_16_20,72.4
2024-11-25,2024-11-25,FCR,1,NEGPOS_12_16,63.95
2024-11-25,2024-11-25,FCR,1,NEGPOS_20_24,70
2024-11-25,2024-11-25,FCR,1,NEGPOS_08_12,98.4
2024-11-26,2024-11-26,FCR,1,NEGPOS_00_04,54.95
2024-11-26,2024-11-26,FCR,1,NEGPOS_08_12,37.08
2024-11-26,2024-11-26,FCR,1,NEGPOS_16_20,48.77
2024-11-26,2024-11-26,FCR,1,NEGPOS_12_16,43.01
2024-11-26,2024-11-26,FCR,1,NEGPOS_04_08,65.95
2024-11-26,2024-11-26,FCR,1,NEGPOS_20_24,40
2024-11-27,2024-11-27,FCR,1,NEGPOS_04_08,70.88
2024-11-27,2024-11-27,FCR,1,NEGPOS_16_20,64
2024-11-27,2024-11-27,FCR,1,NEGPOS_20_24,51.49
2024-11-27,2024-11-27,FCR,1,NEGPOS_08_12,90.44
2024-11-27,2024-11-27,FCR,1,NEGPOS_12_16,33.92
2024-11-27,2024-11-27,FCR,1,NEGPOS_00_04,42
2024-11-28,2024-11-28,FCR,1,NEGPOS_16_20,76.23
2024-11-28,2024-11-28,FCR,1,NEGPOS_00_04,49.44
2024-11-28,2024-11-28,FCR,1,NEGPOS_20_24,43.16
2024-11-28,2024-11-28,FCR,1,NEGPOS_04_08,71.9
2024-11-28,2024-11-28,FCR,1,NEGPOS_12_16,40
2024-11-28,2024-11-28,FCR,1,NEGPOS_08_12,55.6
2024-11-29,2024-11-29,FCR,1,NEGPOS_00_04,91.44
2024-11-29,2024-11-29,FCR,1,NEGPOS_04_08,96.41
2024-11-29,2024-11-29,FCR,1,NEGPOS_08_12,62.7
2024-11-29,2024-11-29,FCR,1,NEGPOS_16_20,73.92
2024-11-29,2024-11-29,FCR,1,NEGPOS_12_16,100
2024-11-29,2024-11-29,FCR,1,NEGPOS_20_24,42.64
2024-11-30,2024-11-30,FCR,1,NEGPOS_04_08,72.4
2024-11-30,2024-11-30,FCR,1,NEGPOS_12_16,70.04
2024-11-30,2024-11-30,FCR,1,NEGPOS_00_04,66.7
2024-11-30,2024-11-30,FCR,1,NEGPOS_08_12,82.84
2024-11-30,2024-11-30,FCR,1,NEGPOS_16_20,40
2024-11-30,2024-11-30,FCR,1,NEGPOS_20_24,40.84
2024-12-01,2024-12-01,FCR,1,NEGPOS_00_04,50.92
2024-12-01,2024-12-01,FCR,1,NEGPOS_16_20,56
2024-12-01,2024-12-01,FCR,1,NEGPOS_20_24,43.17
2024-12-01,2024-12-01,FCR,1,NEGPOS_08_12,90.4
2024-12-01,2024-12-01,FCR,1,NEGPOS_12_16,60
2024-12-01,2024-12-01,FCR,1,NEGPOS_04_08,63.6
2024-12-02,2024-12-02,FCR,1,NEGPOS_20_24,34
2024-12-02,2024-12-02,FCR,1,NEGPOS_08_12,60.99
2024-12-02,2024-12-02,FCR,1,NEGPOS_04_08,112
2024-12-02,2024-12-02,FCR,1,NEGPOS_00_04,45.56
2024-12-02,2024-12-02,FCR,1,NEGPOS_12_16,46.09
2024-12-02,2024-12-02,FCR,1,NEGPOS_16_20,68.43
2024-12-03,2024-12-03,FCR,1,NEGPOS_20_24,30
2024-12-03,2024-12-03,FCR,1,NEGPOS_04_08,47.52
